timestamp,same_satellite,satellite
2024-04-09 12:26:45,False,"(1175, 1175, 909)"
2024-04-09 12:27:00,False,"(909, 909, 1175)"
2024-04-09 12:27:15,False,"(909, 1175, 1175)"
2024-04-09 12:27:30,True,495
2024-04-09 12:27:45,False,"(859, 859, 89)"
2024-04-09 12:28:00,False,"(89, 495, 859)"
2024-04-09 12:28:15,False,"(495, 495, 89)"
2024-04-09 12:28:30,False,"(89, 1747, 1747)"
2024-04-09 12:28:45,False,"(859, 89, 495)"
2024-04-09 12:29:00,False,"(1747, 199, 339)"
2024-04-09 12:29:15,True,199
2024-04-09 12:29:30,False,"(339, 199, 89)"
2024-04-09 12:29:45,False,"(1747, 1747, 339)"
2024-04-09 12:30:00,False,"(495, 495, 859)"
2024-04-09 12:30:15,False,"(1945, 973, 1945)"
2024-04-09 12:30:30,False,"(495, 339, 219)"
2024-04-09 12:30:45,False,"(89, 493, 219)"
2024-04-09 12:31:00,False,"(493, 89, 1477)"
2024-04-09 12:31:15,False,"(1945, 89, 493)"
2024-04-09 12:31:30,False,"(495, 219, 493)"
2024-04-09 12:31:45,False,"(973, 973, 1985)"
2024-04-09 12:32:00,False,"(1477, 973, 1333)"
2024-04-09 12:32:15,False,"(493, 1477, 493)"
2024-04-09 12:32:30,False,"(1963, 1333, 1333)"
2024-04-09 12:32:45,False,"(1333, 493, 1747)"
2024-04-09 12:33:00,False,"(1945, 493, 493)"
2024-04-09 12:33:15,False,"(493, 1151, 695)"
2024-04-09 12:33:30,False,"(1945, 471, 695)"
2024-04-09 12:33:45,False,"(695, 695, 219)"
2024-04-09 12:34:00,False,"(219, 149, 219)"
2024-04-09 12:34:15,False,"(695, 1963, 471)"
2024-04-09 12:34:30,False,"(493, 493, 695)"
2024-04-09 12:34:45,False,"(83, 1963, 471)"
2024-04-09 12:35:00,False,"(471, 1963, 149)"
2024-04-09 12:35:15,False,"(83, 83, 1963)"
2024-04-09 12:35:30,False,"(471, 1963, 471)"
2024-04-09 12:35:45,False,"(83, 83, 471)"
2024-04-09 12:36:00,False,"(471, 695, 471)"
2024-04-09 12:36:15,False,"(471, 695, 853)"
2024-04-09 12:36:30,False,"(835, 83, 471)"
2024-04-09 12:36:45,False,"(83, 835, 853)"
2024-04-09 12:37:00,False,"(471, 83, 835)"
2024-04-09 12:37:15,True,755
2024-04-09 12:37:30,False,"(835, 83, 835)"
2024-04-09 12:37:45,False,"(853, 853, 835)"
2024-04-09 12:38:00,False,"(755, 835, 83)"
2024-04-09 12:38:15,False,"(853, 835, 755)"
2024-04-09 12:38:30,False,"(853, 835, 853)"
2024-04-09 12:38:45,False,"(1921, 835, 853)"
2024-04-09 12:39:00,False,"(755, 835, 1921)"
2024-04-09 12:39:15,False,"(835, 755, 1921)"
2024-04-09 12:39:30,False,"(835, 853, 755)"
2024-04-09 12:39:45,False,"(1193, 1291, 1291)"
2024-04-09 12:40:00,False,"(1291, 853, 755)"
2024-04-09 12:40:15,True,755
2024-04-09 12:40:30,False,"(1067, 1921, 853)"
2024-04-09 12:40:45,False,"(1291, 1291, 853)"
2024-04-09 12:41:00,False,"(1291, 1067, 755)"
2024-04-09 12:41:15,False,"(399, 1291, 399)"
2024-04-09 12:41:30,False,"(1921, 1193, 1193)"
2024-04-09 12:41:45,False,"(1551, 1291, 1067)"
2024-04-09 12:42:00,False,"(503, 1067, 1551)"
2024-04-09 12:42:15,False,"(1001, 1193, 1193)"
2024-04-09 12:42:30,True,503
2024-04-09 12:42:45,False,"(399, 1551, 963)"
2024-04-09 12:43:00,False,"(963, 503, 1551)"
2024-04-09 12:43:15,False,"(1067, 1291, 1067)"
2024-04-09 12:43:30,False,"(1551, 191, 403)"
2024-04-09 12:43:45,False,"(329, 1193, 963)"
2024-04-09 12:44:00,False,"(1551, 191, 191)"
2024-04-09 12:44:15,False,"(963, 313, 1843)"
2024-04-09 12:44:30,False,"(1067, 399, 313)"
2024-04-09 12:44:45,False,"(963, 963, 313)"
2024-04-09 12:45:00,False,"(1155, 1155, 1843)"
2024-04-09 12:45:15,False,"(1879, 329, 403)"
2024-04-09 12:45:30,False,"(403, 403, 1155)"
2024-04-09 12:45:45,False,"(963, 1793, 1793)"
2024-04-09 12:46:00,True,403
2024-04-09 12:46:15,False,"(75, 75, 329)"
2024-04-09 12:46:30,False,"(403, 191, 75)"
2024-04-09 12:46:45,False,"(1843, 75, 1843)"
2024-04-09 12:47:00,False,"(191, 1875, 1875)"
2024-04-09 12:47:15,False,"(1793, 1879, 425)"
2024-04-09 12:47:30,False,"(75, 75, 1875)"
2024-04-09 12:47:45,False,"(1843, 75, 1155)"
2024-04-09 12:48:00,False,"(1843, 75, 1879)"
2024-04-09 12:48:15,False,"(1155, 75, 1843)"
2024-04-09 12:48:30,False,"(1879, 1879, 425)"
2024-04-09 12:48:45,False,"(1843, 75, 1879)"
2024-04-09 12:49:00,False,"(1155, 1875, 1879)"
2024-04-09 12:49:15,False,"(1721, 425, 75)"
2024-04-09 12:49:30,False,"(1219, 425, 425)"
2024-04-09 12:49:45,False,"(75, 75, 1219)"
2024-04-09 12:50:00,False,"(1219, 1721, 1721)"
2024-04-09 12:50:15,False,"(1303, 1303, 425)"
2024-04-09 12:50:30,False,"(873, 425, 1577)"
2024-04-09 12:50:45,False,"(1219, 873, 425)"
2024-04-09 12:51:00,False,"(873, 1219, 119)"
2024-04-09 12:51:15,False,"(873, 1721, 425)"
2024-04-09 12:51:30,False,"(1721, 1577, 1303)"
2024-04-09 12:51:45,False,"(1219, 1219, 873)"
2024-04-09 12:52:00,False,"(119, 873, 1219)"
2024-04-09 12:52:15,False,"(119, 1219, 1303)"
2024-04-09 12:52:30,False,"(873, 119, 1219)"
2024-04-09 12:52:45,False,"(1303, 873, 873)"
2024-04-09 12:53:00,False,"(1669, 17, 1219)"
2024-04-09 12:53:15,False,"(17, 1219, 1303)"
2024-04-09 12:53:30,False,"(1463, 1327, 1669)"
2024-04-09 12:53:45,False,"(1327, 1219, 1463)"
2024-04-09 12:54:00,False,"(771, 1669, 17)"
2024-04-09 12:54:15,False,"(771, 1669, 771)"
2024-04-09 12:54:30,False,"(1327, 1139, 1327)"
2024-04-09 12:54:45,False,"(1327, 1327, 1669)"
2024-04-09 12:55:00,False,"(771, 1139, 779)"
2024-04-09 12:55:15,False,"(1669, 771, 1139)"
2024-04-09 12:55:30,False,"(771, 1139, 1139)"
2024-04-09 12:55:45,False,"(1139, 779, 771)"
2024-04-09 12:56:00,False,"(771, 1669, 465)"
2024-04-09 12:56:15,False,"(465, 1349, 1139)"
2024-04-09 12:56:30,False,"(1915, 1139, 1669)"
2024-04-09 12:56:45,False,"(1669, 1349, 1349)"
2024-04-09 12:57:00,False,"(779, 1737, 779)"
2024-04-09 12:57:15,False,"(1737, 1737, 771)"
2024-04-09 12:57:30,False,"(771, 771, 1737)"
2024-04-09 12:57:45,False,"(1439, 771, 1139)"
2024-04-09 12:58:00,False,"(771, 1139, 1737)"
2024-04-09 12:58:15,False,"(1737, 1139, 1737)"
2024-04-09 12:58:30,False,"(1905, 1349, 1439)"
2024-04-09 12:58:45,False,"(1765, 1905, 1349)"
2024-04-09 12:59:00,False,"(1349, 1375, 1349)"
2024-04-09 12:59:15,False,"(1349, 1375, 1439)"
2024-04-09 12:59:30,False,"(1349, 1349, 1439)"
2024-04-09 12:59:45,True,1905
