timestamp,same_satellite,satellite
2024-04-09 12:47:30,True,1013
2024-04-09 12:47:45,True,1013
2024-04-09 12:48:00,True,1013
2024-04-09 12:48:15,True,1013
2024-04-09 12:48:30,True,1013
2024-04-09 12:48:45,True,211
2024-04-09 12:49:00,True,211
2024-04-09 12:49:15,True,413
2024-04-09 12:49:30,True,413
2024-04-09 12:49:45,False,"(1187, 1187, 1881)"
2024-04-09 12:50:00,False,"(1881, 1187, 1881)"
2024-04-09 12:50:15,True,1881
2024-04-09 12:50:30,True,1881
2024-04-09 12:50:45,True,1881
2024-04-09 12:51:00,True,1881
2024-04-09 12:51:15,True,1881
2024-04-09 12:51:30,True,1881
2024-04-09 12:51:45,True,1881
2024-04-09 12:52:00,True,1881
2024-04-09 12:52:15,True,1795
2024-04-09 12:52:30,True,1795
2024-04-09 12:52:45,True,1795
2024-04-09 12:53:00,True,1795
2024-04-09 12:53:15,True,1795
2024-04-09 12:53:30,True,1795
2024-04-09 12:53:45,True,1795
2024-04-09 12:54:00,True,1795
2024-04-09 12:54:15,True,1795
2024-04-09 12:54:30,True,1565
2024-04-09 12:54:45,True,1565
2024-04-09 12:55:00,True,1565
2024-04-09 12:55:15,True,1565
2024-04-09 12:55:30,True,1565
2024-04-09 12:55:45,True,1565
2024-04-09 12:56:00,True,1565
2024-04-09 12:56:15,True,1565
2024-04-09 12:56:30,True,1565
2024-04-09 12:56:45,True,1253
2024-04-09 12:57:00,True,1253
2024-04-09 12:57:15,True,1253
2024-04-09 12:57:30,True,1253
2024-04-09 12:57:45,True,1253
2024-04-09 12:58:00,True,1253
2024-04-09 12:58:15,True,1501
2024-04-09 12:58:30,True,1501
2024-04-09 12:58:45,True,1501
2024-04-09 12:59:00,True,1501
2024-04-09 12:59:15,True,1699
2024-04-09 12:59:30,True,1699
2024-04-09 12:59:45,True,1699
